Source,Destination,Relation
3828,945,2
1315,3783,7
4450,373,4
97,4035,5
3130,383,1
1847,2301,6
662,4041,5
3851,320,3
4083,1547,4
4211,851,4
1534,4434,9
3961,3961,10
2443,960,1
3839,1006,3
1680,4542,9
4034,867,0
495,2435,6
1834,2529,6
5229,1206,4
4187,1035,4
2207,472,1
584,2729,6
1847,2727,6
4775,1716,4
589,3049,6
5000,820,4
4982,4982,10
3831,1816,3
697,3027,6
445,4053,5
44,4392,9
4211,619,4
4911,293,4
793,4041,5
3142,3142,10
2106,498,1
1581,1581,10
3815,917,2
550,4053,5
4083,1607,4
1139,3100,6
861,4569,9
3798,1599,2
3919,970,3
4163,4163,10
3564,1155,2
4064,479,4
3676,1203,2
3111,1739,1
1208,4028,5
1315,4747,9
2178,396,1
4192,1415,4
4757,1287,4
1732,2236,6
4421,461,4
4984,1496,4
982,4045,5
1238,2170,6
3777,975,2
2511,1775,1
2742,999,1
1254,2796,6
5076,1140,4
1044,5373,9
4836,4836,10
319,2353,6
1556,4046,5
680,3087,6
2966,833,1
4971,908,4
1154,3886,8
1510,3910,8
65,4046,5
3298,907,1
1845,5320,9
1708,2846,6
2909,2909,10
3918,840,3
4160,807,4
4189,126,4
1805,2781,6
2870,333,1
4762,35,4
4712,4712,10
2076,127,1
1937,1438,1
2534,218,1
1496,4984,9
847,4041,5
480,4440,9
373,4450,9
4064,965,4
2456,2456,10
548,1879,6
4259,4259,10
315,2867,6
3918,870,3
3761,1651,2
1860,4806,9
952,4041,5
1830,4292,9
189,2797,6
1920,1834,1
903,4026,8
4491,399,4
5171,694,4
4857,83,4
2387,78,1
4496,719,4
990,2347,6
333,3997,8
1300,4030,5
3556,190,2
1526,4042,5
784,2373,6
803,4551,9
171,4034,5
2509,1028,1
2947,1793,1
4947,1286,4
4051,1601,0
4622,819,4
1345,2151,6
1879,1879,10
323,323,10
284,4046,5
1220,2331,6
4035,1664,0
3909,1227,3
5167,1080,4
4929,1224,4
2034,255,1
1097,2007,6
2365,634,1
876,2181,6
3039,1467,1
4041,893,0
4041,631,0
3640,96,2
4045,701,0
4045,305,0
982,2505,6
1061,4043,5
4046,1213,0
218,4072,9
2552,2552,10
3386,23,1
336,4106,9
1389,4455,9
4022,581,3
2259,1656,1
4038,1573,0
207,5136,9
934,4039,5
146,4034,5
4042,985,0
4916,1166,4
4042,1119,0
372,4046,5
4053,767,0
5146,852,4
1085,2193,6
4041,923,0
801,4462,9
4709,733,4
3989,3989,10
4045,731,0
1513,4044,5
1107,3114,7
1231,4795,9
1583,4749,9
4034,1795,0
4034,1399,0
4038,1603,0
3892,995,3
28,4030,5
4031,51,0
3207,3207,10
4038,1341,0
110,4574,9
1457,4679,9
816,4035,5
254,4042,5
1733,1733,10
4042,753,0
2693,248,1
2596,314,1
5010,5010,10
1672,5306,9
1760,1936,6
4041,1349,0
3130,1213,1
5162,721,4
1801,4860,9
650,4252,9
4472,1815,4
4110,1805,4
4455,1389,4
1985,1250,1
2103,1814,1
1433,1949,6
4329,1715,4
4034,1825,0
4033,393,0
4033,527,0
528,3949,8
1161,4045,5
4034,1301,0
237,4042,5
4032,593,0
1648,2448,6
4328,1653,4
2123,932,1
956,2309,6
1858,2808,6
1422,3410,6
3260,1255,1
4041,1117,0
5354,5354,10
4692,501,4
631,2500,6
4907,865,4
3149,244,1
5366,1730,4
1380,2656,6
1465,4775,9
757,5065,9
918,4033,5
433,4398,9
928,3344,6
4319,1293,4
1043,4041,5
434,5172,9
4212,1827,4
3810,1555,2
220,4042,5
308,5102,9
4032,891,0
1965,1406,1
1295,1937,6
5317,5317,10
5344,1860,4
1463,4032,5
3952,1086,3
286,4916,9
4535,4535,10
1271,2384,6
3250,151,1
3238,965,1
4864,4864,10
4442,1811,4
4032,921,0
1598,2534,6
420,4918,9
111,4032,5
1761,3767,7
435,4041,5
3303,3303,10
3717,1646,2
3850,1311,3
685,4032,5
3967,705,3
3952,1116,3
966,5241,9
2937,2937,10
2543,982,1
4323,1033,4
3859,1439,3
3852,21,3
1498,3334,6
3243,1315,1
2902,618,1
1976,1248,1
989,4033,5
1086,3863,8
3574,1180,2
2183,1576,1
2484,2484,10
1230,4031,5
2308,1584,1
4287,4287,10
1255,3456,6
2884,106,1
2761,1384,1
3192,597,1
1354,2490,6
2997,404,1
225,2628,6
1826,1974,6
886,886,10
3850,1505,3
4064,1795,4
4641,853,4
4063,1336,4
969,4784,9
1291,3915,8
4631,4631,10
1179,4171,9
1502,3639,7
4412,1125,4
1907,1907,10
2292,1414,1
4960,4960,10
3570,1566,2
3927,1694,3
3197,685,1
1757,4241,9
2650,410,1
5329,397,4
908,2699,6
552,2547,6
2616,666,1
2738,904,1
2629,468,1
2251,2251,10
1017,2111,6
537,3121,6
2580,2580,10
3788,1444,2
2977,456,1
401,4335,9
4383,4383,10
487,4622,9
1690,3016,6
1311,4188,9
2214,2214,10
1747,4046,5
3664,742,2
291,4034,5
1842,4525,9
3312,672,1
1432,1432,10
5151,1838,4
574,4792,9
3235,3235,10
1371,4743,9
3666,1608,2
5038,5038,10
2839,444,1
3564,3564,10
482,4916,9
200,200,10
4042,1681,0
274,4034,5
129,4637,9
5175,1160,4
399,4042,5
5367,5367,10
893,3770,7
4045,1561,0
1327,2425,6
848,4034,5
1598,3886,8
1224,2633,6
4585,4585,10
379,4034,5
4505,426,4
4050,1485,0
4050,1223,0
1520,4031,5
3516,1473,1
3513,521,1
4042,1583,0
1920,919,1
1904,1401,1
2259,255,1
4946,675,4
14,4046,5
4053,969,0
3039,1833,1
1424,2389,6
1184,1184,10
362,4034,5
521,2090,6
2987,2987,10
2279,31,1
917,4258,9
1727,4169,9
4033,1619,0
3416,220,1
2598,1748,1
1981,1981,10
74,3663,7
4582,1065,4
4032,1819,0
2494,396,1
2465,784,1
1211,3025,6
4041,1289,0
4043,522,0
4045,963,0
3169,138,1
4000,889,3
4145,526,4
1528,1528,10
3383,306,1
4046,134,0
3331,3331,10
4031,679,0
3986,471,3
2574,330,1
1857,1857,10
4042,1643,0
1041,4035,5
4050,76,0
4121,1502,4
2817,768,1
4035,621,0
3990,17,3
3017,1677,1
3660,3660,10
3501,475,1
1281,4045,5
327,4800,9
4028,1359,0
4028,1493,0
976,3644,7
4352,4352,10
2576,1196,1
3854,1785,3
5024,1697,4
4046,560,0
91,5023,9
636,3722,7
4681,4681,10
1878,809,1
1568,4611,9
2013,1007,1
4035,651,0
4035,255,0
2579,942,1
4034,454,0
2512,2512,10
951,951,10
4315,4315,10
795,4045,5
788,4666,9
1433,3702,7
407,2391,7
4242,788,4
1280,1280,10
250,2910,6
1286,3095,6
1509,3100,6
154,2830,6
3533,3533,10
4681,194,4
720,2765,6
4034,880,0
1295,3485,6
4034,618,0
4034,356,0
984,4614,9
3862,3862,10
270,2424,6
1372,4053,5
17,4045,5
1186,2787,6
157,2576,6
1163,2509,6
1997,179,1
3960,13,3
4659,4659,10
646,5108,9
3370,308,1
4988,4988,10
5237,1419,4
461,461,10
723,2936,6
1289,1951,6
1544,5251,9
794,4042,5
1412,3796,7
1869,381,1
1482,1482,10
1335,4045,5
1460,4053,5
3011,1286,1
1669,4577,9
2279,2279,10
1808,4041,5
124,3350,6
4082,4082,10
2608,2608,10
2549,1364,1
1174,4011,8
4411,4411,10
981,5092,9
930,3033,6
5107,1735,4
1754,5093,9
3693,1148,2
3629,3629,10
2155,2155,10
1714,3212,6
3212,1000,1
3697,694,2
2997,374,1
2429,389,1
3958,3958,10
1264,2737,6
738,5080,9
436,4034,5
964,4958,9
4790,92,4
3431,1435,1
833,4440,9
1010,4034,5
228,228,10
832,4378,9
4734,1845,4
541,4034,5
2031,2031,10
359,3671,7
501,4449,9
1399,3967,8
419,4034,5
1848,3856,8
1249,1249,10
4613,4613,10
84,4035,5
1679,4053,5
1578,1578,10
350,3008,6
4991,336,4
1613,4008,8
4505,568,4
572,572,10
3936,3936,10
3660,1794,2
527,4042,5
1212,1212,10
4744,516,4
3186,1066,1
4957,4957,10
102,2730,6
2300,535,1
5286,5286,10
3304,839,1
2867,982,1
250,4827,9
1179,4031,5
354,3599,7
2955,898,1
1625,4348,9
612,4034,5
1556,1556,10
4627,890,4
480,4519,9
4744,546,4
346,3697,7
3072,870,1
3359,3359,10
3331,168,1
1885,1885,10
765,3025,6
366,4475,9
10,4585,9
909,5052,9
2577,2577,10
472,5329,9
1103,1103,10
1858,4031,5
4708,1283,4
4380,4380,10
907,3913,8
1426,4045,5
2906,2906,10
4709,4709,10
878,2641,6
2054,1653,1
3670,495,2
744,2955,6
1048,5374,9
4926,1655,4
4383,950,4
1222,2687,6
2029,1191,1
3513,1015,1
638,3056,6
1733,4053,5
4032,4032,10
1797,3886,8
3995,1295,3
1021,4606,9
1442,3809,7
2139,537,1
4256,4256,10
1308,1308,10
1099,2363,6
1043,4956,9
4820,1233,4
1934,416,1
1315,3501,6
3886,1127,3
4726,910,4
4926,1685,4
1319,3047,6
4274,1202,4
5053,5053,10
3054,576,1
4031,1539,0
526,526,10
3404,1400,1
4703,1419,4
3075,414,1
4034,1022,0
4281,493,4
324,3874,8
5144,1533,4
1813,3580,7
4040,1801,0
3488,851,1
4042,242,0
4043,1278,0
4042,638,0
1898,1153,1
4053,286,0
1133,4160,9
2569,1162,1
635,3504,6
4041,442,0
2245,629,1
1652,1652,10
3998,809,3
4045,250,0
559,3886,8
225,5173,9
4050,966,0
4034,1314,0
301,2489,6
4033,278,0
4050,308,0
320,4667,9
4234,4234,10
4475,654,4
4916,319,4
754,2448,6
944,4046,5
4042,406,0
1199,1199,10
1602,4045,5
3002,3002,10
4041,210,0
633,2168,6
4046,1188,0
4045,152,0
4259,203,4
4046,926,0
4046,530,0
151,2866,6
5263,641,4
4034,1740,0
833,833,10
2238,1531,1
745,2088,6
4034,1478,0
4034,1082,0
4034,1216,0
2674,1588,1
2636,2636,10
1569,3973,8
4042,436,0
2237,811,1
4467,1178,4
5271,573,4
1115,5310,9
747,3787,7
4028,414,0
1854,1854,10
4028,18,0
1357,4712,9
3268,390,1
3151,1130,1
883,4392,9
2665,1624,1
4046,956,0
717,2044,6
4029,664,0
3657,3657,10
3967,30,3
569,4032,5
789,4203,9
2183,2183,10
3142,320,1
4033,472,0
4044,382,0
4034,1508,0
4034,850,0
1304,1951,6
1343,4690,9
3986,3986,10
4032,410,0
1529,3782,7
252,3484,6
1620,3031,6
866,5050,9
1563,4979,9
256,256,10
1511,2729,6
4342,1254,4
3126,1094,1
1891,512,1
987,4568,9
5117,1043,4
479,3326,6
2916,1225,2
1177,2110,6
4330,4330,10
1277,1277,10
95,4033,5
5113,949,4
2098,579,1
1358,4031,5
1459,4035,5
1606,1606,10
4196,1572,4
2324,987,1
3850,830,3
2897,1816,1
1574,4108,9
3972,544,3
4662,16,4
929,929,10
2773,59,1
2428,475,1
2732,2732,10
5221,1219,4
1804,4045,5
4204,35,4
4114,861,4
1612,3189,6
1334,4262,9
1096,4406,9
1950,1950,10
5314,5314,10
3841,184,3
3753,3753,10
4307,1064,4
2079,1509,1
3098,1664,1
1083,4238,9
4871,1345,4
1686,4041,5
265,4425,9
3967,284,3
851,4269,9
1649,4598,9
5346,575,4
3918,1219,3
1422,4786,9
2934,2934,10
1427,4710,9
4737,4737,10
5306,1503,4
3263,3263,10
1533,5034,9
2615,1672,1
3076,1374,1
156,4811,9
1613,5335,9
116,2009,6
3918,1511,3
624,4487,9
4060,4060,10
4189,407,4
4284,4284,10
859,4032,5
4205,637,4
840,4681,9
1938,890,1
554,554,10
2401,1563,1
883,883,10
487,4537,9
995,3443,6
1624,4726,9
1831,5213,9
967,4040,5
378,4101,9
4727,1406,4
3423,672,1
1680,1680,10
4172,1119,4
198,3468,6
815,5200,9
1858,4408,9
1733,3835,8
2379,1693,1
810,4909,9
2301,667,2
172,3078,6
5177,1649,4
1227,1227,10
939,4591,9
4392,201,4
3305,1064,1
2840,999,1
49,4053,5
3030,3030,10
1337,3213,6
1521,4033,5
4833,4833,10
3998,1639,3
1313,3525,6
4606,1820,4
4493,1838,4
3655,327,2
536,2772,6
218,3886,8
5316,630,4
641,2584,6
1194,4046,5
3891,308,3
4042,1364,0
4710,912,4
4479,1292,4
4053,1146,0
2034,536,1
1,5279,9
1297,3325,6
576,5341,9
3685,3685,10
1730,4045,5
606,4053,5
4045,586,0
650,650,10
4014,4014,10
296,2109,6
1727,4084,9
793,3978,8
172,3709,7
482,4891,9
1477,4780,9
4042,1790,0
1932,50,1
1736,4078,9
954,4042,5
3292,640,1
196,3554,7
4053,1176,0
3232,3232,10
4053,1310,0
4053,914,0
4369,1166,4
387,4045,5
4591,846,4
4045,1536,0
4709,618,4
4028,848,0
3168,1460,1
1447,3883,8
637,3535,7
4697,1432,4
1090,3056,6
3279,1130,1
789,5295,9
4046,1652,0
2932,971,1
1016,5370,9
2138,54,1
4050,1332,0
884,3956,8
4358,4358,10
736,2004,6
468,4041,5
937,4042,5
4042,1558,0
4121,625,4
4042,1296,0
4032,844,0
678,4419,9
855,3080,6
695,4449,9
4125,829,4
4053,944,0
287,2833,6
4035,140,0
1634,1634,10
1633,4042,5
4053,1340,0
4033,1856,0
3886,212,3
4029,1524,0
1042,4042,5
957,957,10
4134,1407,4
1181,1181,10
4032,1136,0
855,3809,7
4031,100,0
211,5285,9
4460,253,4
4122,1563,4
3873,440,3
1674,4017,8
2691,247,1
2028,116,1
1346,4638,9
2147,1320,1
4041,1398,0
1978,1978,10
4028,1042,0
2589,1759,1
4225,143,4
3353,1766,1
3781,3781,10
4033,1624,0
1416,2492,6
1694,4626,9
1303,3040,6
5034,650,4
458,4045,5
3709,1698,2
4031,526,0
415,4016,8
651,5179,9
4031,130,0
724,2226,6
1130,4042,5
4041,1690,0
3960,1531,3
1507,4032,5
3328,3328,10
2225,284,1
3850,1690,3
3983,340,3
705,2992,6
1796,5306,9
1396,3197,6
2962,2962,10
1883,1500,1
4034,301,0
169,2627,6
4034,39,0
2870,1512,1
3468,932,1
582,3192,6
3132,1213,1
1730,1730,10
2780,735,1
3967,1114,3
1605,2497,6
1736,3021,6
301,3983,8
431,4427,9
5236,194,4
1290,1958,6
644,4217,9
1777,4336,9
739,1875,6
4034,69,0
4869,1368,4
591,3508,6
4890,1468,4
3962,1220,3
3968,24,3
16,3421,6
4560,419,4
814,3791,7
271,271,10
582,582,10
1163,2222,6
1677,4424,9
3588,143,2
2330,28,1
4323,1472,4
4551,455,4
4656,4656,10
1962,1536,1
633,4653,9
1311,4507,9
1349,4042,5
489,3750,7
175,4934,9
1255,1255,10
725,3994,8
2043,1533,1
3058,3058,10
351,3009,6
3336,441,1
2408,1813,1
194,4053,5
711,3669,7
1757,4388,9
1008,4034,5
302,4031,5
4,3509,6
964,4775,9
2520,1599,1
2276,2276,10
542,4041,5
2524,487,1
2312,392,1
1437,4042,5
4648,583,4
4875,920,4
2395,1383,1
5105,478,4
4171,1467,4
4181,341,4
2984,127,1
4741,948,4
5212,1710,4
2876,861,1
678,678,10
1270,4022,8
2638,1139,1
1247,2736,6
685,2609,6
2637,1077,1
921,3948,8
1423,4050,5
3050,1776,1
731,4045,5
434,3377,6
4838,1308,4
225,225,10
1670,4034,5
699,4893,9
3671,46,2
2066,1114,1
639,4035,5
2843,1343,1
2388,286,1
721,5109,9
1739,4228,9
1427,4046,5
5089,704,4
28,4726,9
5315,320,4
1590,2044,6
1353,3661,7
481,4947,9
1775,4034,5
4154,1631,4
1933,1654,1
1653,4034,5
2838,1187,1
4053,1744,0
179,3259,6
421,2923,6
4344,4344,10
515,4045,5
4045,1708,0
4393,1183,4
436,2117,6
2372,2372,10
3287,521,1
1306,4209,9
100,2002,6
917,3938,8
4712,1718,4
3918,498,3
921,4183,9
4509,119,4
1044,4799,9
532,532,10
4622,417,4
1032,5223,9
190,2413,6
67,4046,5
651,2773,6
3185,35,1
1386,4405,9
600,4037,5
3287,685,1
1449,2182,6
2835,1635,1
4619,1097,4
1741,4034,5
1553,1553,10
3404,1053,1
4035,866,0
989,3492,6
3889,654,3
4364,1789,4
3356,3356,10
3501,854,1
1152,4941,9
529,2699,6
4258,917,4
4045,1640,0
3287,977,1
2814,1431,1
2493,60,1
4011,946,3
4608,163,4
2828,509,1
360,4033,5
4391,145,4
982,2103,6
4031,1484,0
592,4031,5
4046,677,0
3033,1738,1
1589,4962,9
2243,1602,1
470,4102,9
4049,161,0
4042,321,0
4028,1506,0
178,3421,6
1350,5306,9
5143,1154,4
64,2799,6
4041,125,0
1578,3852,8
1658,2754,6
4045,329,0
575,4031,5
4033,223,0
4477,1569,4
4034,997,0
3658,3658,10
839,4045,5
2945,249,1
3990,328,3
2118,180,1
4042,613,0
3613,1533,2
4140,943,4
2102,2102,10
4041,551,0
4041,289,0
1991,1230,1
4045,359,0
4045,97,0
3254,1624,1
257,257,10
5360,520,4
396,3602,7
1810,4714,9
121,4046,5
1559,1921,7
3872,586,3
4034,1423,0
1000,4541,9
4670,1218,4
4034,1161,0
822,4045,5
3990,754,3
4044,35,0
1419,2866,6
4034,503,0
2346,796,1
1177,3336,6
3827,1153,2
4106,913,4
4042,381,0
4004,147,3
2839,2839,10
3149,1841,1
1100,3918,8
1201,3922,8
32,4044,5
4642,4642,10
3588,973,2
2460,474,1
4041,57,0
1283,1283,10
927,4045,5
328,4446,9
978,3918,8
3459,1828,1
3,4042,5
2928,150,1
4033,679,0
406,2203,6
1028,4050,5
4034,1191,0
4034,929,0
1442,5144,9
2550,1805,1
2092,1848,1
5252,1022,4
1880,384,1
3844,1650,3
2775,1043,1
4032,355,0
51,51,10
2323,1335,1
823,3025,6
3734,1244,2
2460,766,1
1222,4623,9
1559,4988,9
3855,749,3
1330,4205,9
2633,2633,10
4986,4986,10
1174,2047,6
4034,959,0
4795,1816,4
218,4041,5
190,4696,9
4542,505,4
2657,777,1
3369,557,1
4032,385,0
2790,4,1
3580,1813,2
519,5287,9
1072,3601,7
877,4410,9
1843,3407,6
1620,3006,6
667,4033,5
641,5263,9
1399,2918,6
893,4045,5
3016,413,1
4434,715,4
4422,1529,4
1968,384,1
4680,53,4
3388,3388,10
854,4395,9
3694,1095,2
373,2715,6
2443,954,1
2005,323,1
421,4346,9
540,4035,5
706,2851,6
427,4053,5
710,3055,6
1241,4034,5
253,253,10
1681,4032,5
750,5333,9
3729,326,2
4305,1587,4
5330,546,4
387,4602,9
2935,2935,10
3578,324,2
2201,1716,1
1025,2704,6
1305,4333,9
1379,1379,10
1181,4837,9
4792,3,4
1423,4501,9
2424,642,1
799,3404,6
363,1872,6
12,2960,6
996,4031,5
758,4041,5
2178,1018,1
2400,2400,10
4529,927,4
1329,4034,5
4060,1189,4
1555,4046,5
2527,1384,1
4319,883,4
2651,618,1
1531,4247,9
555,555,10
4069,1579,4
3322,103,1
1359,2700,6
1303,5293,9
2162,1134,1
5215,1634,4
1008,3392,6
1312,4034,5
922,2319,6
4940,4940,10
3384,3384,10
1340,3466,6
1519,4829,9
4154,1833,4
4282,1399,4
349,349,10
1457,3438,6
4643,1609,4
4411,557,4
787,1889,6
3692,908,2
195,4046,5
4176,446,4
3410,103,1
455,2106,6
1743,4926,9
1939,1032,1
1742,4863,9
382,4274,9
2395,864,1
1631,4050,5
3667,1158,2
401,4050,5
4301,168,4
1112,3797,7
1267,4020,8
925,5301,9
1025,3832,8
1823,5256,9
2161,1266,1
1883,1883,10
2047,906,1
4840,991,4
700,4064,9
3686,3686,10
650,2913,6
2849,781,1
785,2977,6
1559,2650,6
5091,1045,4
384,4050,5
810,3893,8
528,2651,6
4508,685,4
1574,3026,6
646,2819,6
1818,4704,9
4042,1017,0
3540,216,2
1213,3132,6
1008,3832,8
4837,1672,4
2055,289,1
4501,1423,4
2363,1438,1
1005,2193,6
1065,4041,5
2368,1624,1
370,5020,9
272,4032,5
755,2231,6
4491,1081,4
4042,1047,0
4670,4670,10
498,4045,5
2030,411,1
474,4770,9
468,5046,9
5146,652,4
846,4033,5
4041,723,0
4240,1319,4
2704,1641,1
2946,1171,1
1651,2062,6
4045,927,0
2233,1328,1
2847,4,1
23,4034,5
12,3886,8
1094,2383,6
4050,1509,0
3257,1669,1
3891,679,3
4034,1595,0
1619,4034,5
4044,865,0
5287,603,4
4042,1473,0
4042,1077,0
4042,815,0
5014,5014,10
4709,1221,4
2163,65,1
4045,1219,0
3882,319,3
1410,3336,6
4045,561,0
1090,3001,6
4045,695,0
1979,1979,10
4045,299,0
5343,5343,10
502,2851,6
3645,672,2
977,3287,6
4050,1277,0
2819,1068,1
4033,1247,0
4034,1625,0
4038,1695,0
223,4648,9
4034,1363,0
1581,3964,8
2823,614,1
1444,3850,8
1843,4032,5
4053,627,0
1066,3186,6
2923,690,1
1069,2931,6
4810,597,4
5164,309,4
1694,4407,9
3269,1445,1
281,281,10
676,5160,9
151,3311,6
4034,1655,0
4230,378,4
648,5349,9
4554,783,4
4034,1393,0
794,5328,9
2135,1130,1
2829,106,1
1880,1244,1
4800,121,4
4042,1271,0
175,2760,6
4032,819,0
1569,4587,9
2963,2963,10
1900,1153,1
4036,365,0
1120,4175,9
4467,1751,4
4766,4766,10
428,4566,9
1089,2025,6
3020,917,1
4000,151,3
858,2539,6
4242,252,4
4033,1045,0
2701,966,1
4034,1819,0
367,4042,5
3984,3984,10
1030,4045,5
4031,75,0
1632,3751,7
1217,5193,9
1702,4042,5
1721,3346,6
1353,4166,9
5110,5110,10
92,4219,9
48,2000,6
4792,961,4
4992,1608,4
4234,380,4
1980,1513,1
4433,1751,4
2988,1229,1
1871,1473,1
1732,3420,6
1846,3384,6
4108,364,4
2553,606,1
247,3272,6
2991,713,1
1503,3733,7
1121,4053,5
3221,795,1
377,377,10
918,2495,6
904,4035,5
4034,14,0
573,2649,6
1744,3597,7
1432,4697,9
5235,77,4
1600,4035,5
1793,4050,5
3958,833,3
1845,2640,6
438,4042,5
5321,760,4
3059,3059,10
539,4046,5
3832,1025,3
1732,3188,6
395,4846,9
5312,5312,10
3010,268,1
20,3665,7
543,4042,5
1274,2153,6
1877,599,1
2771,222,1
374,5038,9
320,4038,5
5219,327,4
241,1976,6
1911,1911,10
638,4918,9
3714,3714,10
2409,1582,1
511,4074,9
2240,2240,10
2196,189,1
68,4032,5
817,3646,7
4189,1474,4
1458,1458,10
1354,2484,6
2534,1170,1
3261,3261,10
2398,1440,1
5064,5064,10
1589,2886,6
3090,366,1
1480,2846,6
1750,5339,9
1340,4053,5
3306,1505,1
4077,12,4
319,3499,6
2507,1114,1
4846,467,4
106,2106,6
904,2738,7
1799,2960,6
2192,575,1
5211,223,4
4866,243,4
4288,1122,4
1514,4771,9
2082,23,1
4519,480,4
459,2280,6
1122,2149,6
4854,929,4
881,881,10
1519,5091,9
2684,2684,10
544,2767,6
275,4095,9
3180,1203,1
919,1920,6
5042,5042,10
757,2557,6
5076,451,4
5293,1652,4
4624,1401,4
2724,480,1
2007,2007,10
1663,2602,6
273,4034,5
2297,417,1
3522,943,1
1588,3717,7
3186,298,1
936,4894,9
254,4683,9
1826,5234,9
997,2883,6
1057,5332,9
4171,552,4
3028,3028,10
32,4795,9
5175,1252,4
943,4710,9
4053,1555,0
1411,4053,5
1554,1554,10
1589,3850,8
2398,1268,1
3311,20,1
4042,1645,0
3357,3357,10
1118,2401,6
4041,1845,0
7,4205,9
4141,1146,4
865,4028,5
1449,2493,6
679,4726,9
3756,246,2
4718,1387,4
1759,4042,5
2991,2991,10
1464,1949,6
1648,3468,6
186,3074,6
644,3602,7
1669,3440,6
689,5366,9
2156,31,1
2209,2209,10
1712,5329,9
4045,1683,0
4045,1817,0
1413,3096,6
3886,853,3
2260,1518,1
296,2944,6
4012,4012,10
3886,591,3
848,4028,5
1433,3133,6
2538,2538,10
4938,335,4
610,4038,5
3753,1114,2
1473,5149,9
2380,261,1
977,977,10
536,2034,6
5044,793,4
4031,1137,0
1175,4045,5
4042,1705,0
4035,683,0
325,3850,8
4929,109,4
5138,5138,10
4826,1109,4
2487,1360,1
4561,771,4
4045,1847,0
492,4034,5
1749,4045,5
351,5103,9
4044,1389,0
4375,572,4
2236,1732,1
5255,1380,4
26,4042,5
127,4046,5
4685,4685,10
4148,498,4
597,4034,5
365,4036,5
158,158,10
4042,132,0
4042,266,0
1464,5215,9
4810,1621,4
276,4033,5
814,4028,5
1788,5358,9
701,4046,5
2715,373,1
3886,785,3
1639,3302,6
955,955,10
744,2777,6
4236,730,4
2758,2758,10
719,2973,6
3868,297,3
3862,1627,3
4800,1145,4
4032,1843,0
4034,1076,0
3087,3087,10
3867,1813,3
1419,2519,6
1775,2013,6
1721,4031,5
4042,296,0
5340,5340,10
4042,34,0
2803,210,1
1145,4041,5
3715,1732,2
1246,4045,5
46,2419,6
2305,2305,10
2795,308,1
4108,4108,10
3852,1467,3
4046,158,0
4682,349,4
4031,1099,0
945,2887,6
3478,86,1
4033,70,0
723,2864,6
4034,844,0
688,4042,5
4034,448,0
3732,1214,2
1005,4806,9
1344,3967,8
1896,400,1
4932,78,4
1062,2463,6
1754,2181,6
2325,221,1
707,707,10
3140,580,1
1753,2119,6
4046,584,0
4228,230,4
480,2724,6
4030,804,0
4034,874,0
4034,478,0
644,4498,9
5241,923,4
4034,612,0
3289,3289,10
2912,444,1
5108,1434,4
1764,3958,8
1442,4565,9
727,2574,6
1407,2473,6
5092,5092,10
1401,2749,6
1242,4035,5
4333,1150,4
3967,1687,3
1506,2299,6
523,4748,9
1033,2753,6
1054,2591,6
558,4042,5
1172,2363,6
4310,4310,10
417,4016,8
1554,4508,9
4033,130,0
4034,904,0
527,4872,9
870,4540,9
2091,391,1
1276,2509,6
4032,68,0
3633,3633,10
1638,3918,8
725,2030,6
290,4321,9
3685,1308,2
2774,1090,1
408,3918,8
132,2796,6
3962,3962,10
3721,339,2
666,4050,5
5020,370,4
984,5192,9
1208,4035,5
2035,2035,10
13,2991,6
1134,2689,6
3107,1256,1
154,5011,9
2184,1497,1
1253,1253,10
32,1993,6
658,4044,5
3056,3056,10
1128,4032,5
2424,325,1
1582,1582,10
4183,1458,4
231,3498,6
4859,4859,10
1428,4108,9
124,3811,7
3082,1640,1
3385,3385,10
1033,3810,7
5188,5188,10
284,4657,9
4418,1336,4
1182,5324,9
1630,5225,9
4406,4406,10
4894,232,4
122,3226,6
520,4032,5
659,2762,6
3729,3729,10
3090,1024,1
40,5241,9
379,4839,9
1139,3768,7
312,3262,6
2981,984,1
1005,1005,10
4369,4369,10
4854,1161,4
1,3476,6
1094,4032,5
1644,4053,5
3401,1657,1
1142,3648,7
3530,1735,1
851,4044,5
351,2301,6
1298,4686,9
1570,2707,6
322,1903,6
1387,4718,9
4519,1400,4
1199,4032,5
5175,247,4
1501,5207,9
1046,4546,9
2941,48,1
4713,4713,10
3420,554,1
4634,932,4
1566,3191,6
4020,1819,3
709,3932,8
1678,1678,10
1989,1989,10
357,3850,8
2272,1825,1
742,4034,5
221,2325,6
1496,5051,9
3297,230,1
4260,4260,10
365,4219,9
284,4053,5
490,4028,5
1329,1983,6
1547,4051,5
4947,1457,4
4503,444,4
3290,840,1
530,530,10
1287,4033,5
459,4571,9
2333,2333,10
1701,4731,9
5175,307,4
859,859,10
1687,3706,7
4136,4136,10
289,2812,6
2662,2662,10
1148,4860,9
182,3346,6
544,5320,9
4472,1628,4
4465,4465,10
1498,4240,9
993,2556,6
1123,1910,6
4031,1765,0
978,3538,7
1692,5029,9
5038,1435,4
4050,1028,0
3354,3354,10
4943,76,4
1134,4710,9
2059,96,1
1436,3682,7
1252,4348,9
3177,1156,1
4916,1039,4
369,4046,5
4042,992,0
4042,1126,0
3683,3683,10
4042,468,0
3541,1099,2
4053,378,0
1689,5051,9
1561,3229,6
1108,3883,8
4827,250,4
4046,1250,0
4341,1140,4
4045,214,0
4033,766,0
51,3436,6
